website,email,name,description
www.nationalcompressedair.com,info@nationalcompressedair.com,National Compressed Air,"
			NCA Canada offers the widest range of high pressure compressors, boosters, exploration equipment & rubber track carriers for the mining industry. We specialize in custom engineered design solutions that meet our clients' unique requirements.		"
www.monaflex.com,repair@monaflex.com,MVS Ltd.,"
			Monaflex is a leader in the repair and vulcanization of damage in all tires, from the largest OTR Earthmovers to the smallest truck. This light, portable system produces fast, higher-quality repairs and reduces downtime.		"
www.munrocompanies.com,mpi@munrocompanies.com,Munro Companies,"
			Munro manufactures innovative products and solutions to move water, including pumps, pump stations, pump controls, hose assemblies, grooved fittings and specialty valves. Our goals are to solve problems, improve performance and create partnerships		"
www.munciepower.com,info@munciepower.com,"Muncie Power Products, Inc.","
			Muncie Power Products manufactures hydraulic pumps, motors, cylinders, valves, power take-offs and related components. Founded in 1935, Muncie is part of the Interpump Group with global manufacturing and distribution locations.		"
www.multotec.com,niell@multotec.ca,Multotec,"
			Multotec is a leading manufacturer of mineralprocessing equipment. This includes DMS and hydrocyclones, spiral concentrators and wet and dry sampling equipment, CIP retention screens, rubber and ceramic wear products, dart valves, etc.		"
www.multiseal.us,info@multiseal.us,Multi-Seal,"
			Multi-Seal tire sealant enhances the safety of your industrial vehicles by protecting people and equipment. Our formula will seal leaks and punctures up to 1-1/4 inch. Reduce downtime and prevent costly flats. Trust the superior science behind Multi-Seal.		"
www.multipowerproducts.com,None,Multi-Power Products Ltd.,None
www.mubea-discsprings.com,None,Mubea Inc.,None
www.mtigroup.com.au,None,MTI Group,None
www.mtg.es,None,MTG,"
			MTG is an international company specializing in the use of state-of-the-art technology for the design and production of innovative GET systems for earthmoving machinery		"
www.minesite.net,None,MST Global,None
www.msasafety.com,None,MSA,None
www.mpenviro.com,None,MP Environmental,"
			Full-service remediation contractor and waste transportation firm servicing the Western U.S. Terminals in California, Arizona, Washington, Utah and Montana. Capabilities include pond cleanings, hydro-blasting, demolition, centrifuges, excavation and haz-waste transportation.		"
mscrr.com,justin.dupuy@mscrr.com,Mountain States Contracting,"
			Mountain States Contracting Inc. provides railroad design, construction, maintenance and repair services throughout the Western U.S.		"
www.motium.com,None,Motium,None
www.motionmetrics.com,info@motionmetrics.com,Motion Metrics International Corp.,"
			Motion Metrics specializes in developing advanced monitoring solutions designed to improve safety, efficiency and productivity in mining. To date, Motion Metrics systems are employed on more than 250 shovels and loaders in 50 mines worldwide.		"
www.motionmetrics.com,info@motionmetrics.com,Motion Metrics International Corp.,"
			Motion Metrics specializes in developing advanced monitoring solutions designed to improve safety, efficiency and productivity in mining. To date, Motion Metrics systems are implemented on over 250 pieces of equipment in 50 mines worldwide.		"
www.mosebachresistors.com,None,Mosebach Mfg. Co.,None
www.elmontgomery.com,None,Montgomery & Associates,None
www.monicoinc.com,None,"Monico, Inc.",None
www.moldex.com,None,Moldex-Metric Inc.,"
			Moldex-Metric, Inc. was established in 1980 and is a U.S.-based privately held manufacturing company with a focus on disposable respirators, reusable respirators and hearing-protection products		"
www.moisttech.com,info@moisttech.com,MoistTech Corp.,"
			MoistTech is a world leader in NIR moisturemeasurement technology for instant online moisture instrumentation. Our MoistTech, near infrared (NIR) gauges and sensors, provide the most accurate and repeatable measurements existing.		"
www.modypump.com,sales@modypump.com,Mody Pumps Inc.,"
			Mody Pumps, Inc. is a global pump manufacturer, serving the de-watering, municipal, industrial, marine, rental and waste-management markets by offering a complete range of dewatering, slurry and wastewater pumps. Available in all SS construction.		"
www.modularmining.com,None,"Modular Mining Systems, Inc.","
			Founded in 1979, Modular Mining Systems, Inc. is a market-leading provider of powerful informationmanagement solutions that meet the needs of both surface and underground mining operations, worldwide.		"
www.mobydick.com,mobywash@us.mobydick.com,MobyDick Wheel Washing Systems,"
			MobyDick Washing systems and Dust Control Cannons.MobyDick has 4000 installed Wheel/Undercarriage wash systems solving ""Track-Out"" and fleet washing problems. MobyDick Dust Cannons knock-down dust with low water consumption. Permanent or Portable.		"
www.mobileparts.com,None,Mobile Parts Inc.,None
www.mobilindustrial.com,None,Mobil,None
www.mmsbrazil.com,None,MMS Brazil,"
			Metal Mechanical Solutions Brazil is a project developed in partnership with Apex-Brasil (Brazilian Trade and Investment Promotion Agency) to enhance exports of Brazilian companies from the metalmechanics sector.		"
www.mmitank.com,None,MMI Tank and Industrial Services,"
			Shop-built and site built tanks. Industrial services including plant relocation, equipment installation, rigging and hauling, structural and miscellaneous fabrication and erection, demolition.		"
www.mmdsizers.com,sizers@mmdusa.com,MMD Mineral Sizing,"
			MMD manufactures sizers and heavy-duty apron plate feeders. MMD invented sizer technology and is the leader in advancing new developments in sizer design. MMD also provides innovative solutions for mobile, semi-mobile and static IPSC applications.		"
www.mj-deyi.com.tw,None,MJ DE-YI International Ltd.,None
www.mixtecna.com,None,Mixtec North America,None
www.mmus.com,None,Mitsubishi Materials U.S.A. Corp.,"
			We are a top-tier manufacturer of rock-drilling tools that uses superb engineering combined with advanced manufacturing methods to yield consistently higherquality products for lower-cost drilling in mining, quarry, construction and water well.		"
www.mining.mst.edu,None,Missouri University of Science & Technology,None
www.missioncriticalenergy.com,None,Mission Critical Energy Inc.,None
www.miplan.solutions,enquiries@miplan.solutions,MiPlan Solutions,"
			MiPlan is changing the perception of fleetmanagement capability and mobility through the use of smart devices ensuring clients benefit from the rapidly evolving technology market with minimal risk.		"
www.minvu.com,mike.taylor@minvu.com,MinVu Pty Ltd.,"
			MinVu is a world leader in the provision of solutions for mining operations with a focus on data management, reporting and performance measurement. Our integrated reporting supports operational decisionmaking and business-improvement initiatives.		"
www.minovaglobal.com,None,Minova,None
www.minnpar.com,None,MinnPar,None
www.mining3.com,gdeetlefs@mining3.com,Mining3,"
			Mining3 is an industry-driven, global leader in mining research and innovation. We develop and deliver breakthrough innovation and technologies that transform the productivity, sustainability and safety of the mining industry.		"
www.miningtag.cl,None,Mining Tag,"
			Safety and productivity through technology. Experts in process automation and monitoring. Using RFID, cameras and different sensors, we develop solutions that give you full control of your mining process based on automated data acquisition and BI.		"
www.miningpeople.org,cpm@ntelos.net,Mining People Magazine,"
			Mining People Magazine, formerly Coal People, offers a unique blend of editorial and news serving the mining and aggregates industries. Available in print and online, it features news, technology, company profiles and human-interest articles.		"
www.mining-media.com,None,Mining Media International,None
www.miningequipmentinc.com,None,Mining Equipment Ltd.,None
www.minextech.com,Dernt@minextech.com,MineXTech LLC,"
			The mining and mineral extraction industry spends hundreds of millions of USD every year on outdated, inefficient, dangerous processing systems. We are here to change that.		"
www.minewise.com,info@minewise.com,Minewise Technology Ltd.,"
			Since 1989, Minewise has provided leading-edge Inspection equipment, custom control systems, remote video systems and inspection services. Services include 3-D cavity scanning, HD video inspections, borehole analysis and much more.		"
www.mineware.com,None,MineWare PTY LTD,"
			MineWareâ€™s monitoring systems support surface mining operations around the world with actionable information to improve operator performance, mine compliance, production, maintenance and safety, while reducing cost.		"
www.minetec.cl,None,MINETEC,None
www.minersnews.com,None,Miners News,None
www.cpa-mpa.com,None,Mineria Panamericana,None
www.mineraliindustriali.it/,mrizza@min-ind.it,Minerali Industriali,"
			We are a manufacturer of machines and plants for raw materials treatment. We offer a complete solution from the geological survey of the deposit to the final realization of turnkey plants, engineering and designing each single process and machine.		"
www.minerelastomer.com,None,Miner Elastomer Products,None
www.minemax.com,admin@minemax.com,MineMax,"
			MineMax has helped mining companies optimize their strategy, streamline operations and maximize business value for more than 20 years. Our powerful, easy-to-use software makes developing and communicating high-value practical schedules intuitive and fast.		"
None,paul.lucey@minevisionsystems.com,Mine Vision Systems,None
www.minesource.com,info@minesource.com,"Mine Source, Inc.","
			Mine Source Auctions is a leading online marketplace for used mining equipment. Buy and Sell surplus mining equipment today. Dedicated to mining equipment. Free to list!		"
www.minerite.com,None,Mine Rite Technologies LLC,"
			Mine Rite provides Overburden Truck Bodies, Gated Coal Bodies, â€œElim-a-Gateâ€ù Coal Truck Bodies, Water Truck Tank Bodies,existing equipment attachment repair, custom fabrications, Maintenance Access Platforms, and Certified Maintenance Tooling.		"
